# units: hostId; total_energy(Wh)
6436;h_5;5;0.0000
6436;h_4;4;0.0000
6436;h_3;3;214.7266
6436;h_2;2;0.0000
6436;h_1;1;0.0000
6436;h_0;0;214.7059
TOTAL;;;858.8682
6436;h_11;11;0.0000
6436;h_10;10;0.0000
6436;h_9;9;214.7109
6436;h_8;8;0.0000
6436;h_7;7;0.0000
6436;h_6;6;214.7248
6436;h_5;5;0.0000
6436;h_4;4;0.0000
6436;h_3;3;214.7266
6436;h_2;2;0.0000
6436;h_1;1;0.0000
6436;h_0;0;214.7059
TOTAL;;;858.8682
6436;h_11;11;0.0000
6436;h_10;10;0.0000
6436;h_9;9;214.7109
6436;h_8;8;0.0000
6436;h_7;7;0.0000
6436;h_6;6;214.7248
6436;h_5;5;0.0000
6436;h_4;4;0.0000
6436;h_3;3;214.7266
6436;h_2;2;0.0000
6436;h_1;1;0.0000
6436;h_0;0;214.7059
TOTAL;;;858.8682
6436;h_11;11;0.0000
6436;h_10;10;0.0000
6436;h_9;9;214.7109
6436;h_8;8;0.0000
6436;h_7;7;0.0000
6436;h_6;6;214.7248
6436;h_5;5;0.0000
6436;h_4;4;0.0000
6436;h_3;3;214.7266
6436;h_2;2;0.0000
6436;h_1;1;0.0000
6436;h_0;0;214.7059
TOTAL;;;858.8682
6436;h_11;11;0.0000
6436;h_10;10;0.0000
6436;h_9;9;214.7109
6436;h_8;8;0.0000
6436;h_7;7;0.0000
6436;h_6;6;214.7248
6436;h_5;5;0.0000
6436;h_4;4;0.0000
6436;h_3;3;214.7266
6436;h_2;2;0.0000
6436;h_1;1;0.0000
6436;h_0;0;214.7059
TOTAL;;;858.8682
