# units: hostId; total_energy(Wh)
5290;h_8;8;176.4478
5290;h_7;7;176.2886
5290;h_6;6;176.2845
5290;h_5;5;176.4478
5290;h_4;4;176.2465
5290;h_3;3;176.2675
5290;h_2;2;176.2871
5290;h_1;1;176.3239
5290;h_0;0;176.2852
TOTAL;;;2115.7258
5290;h_11;11;176.2900
5290;h_10;10;176.2886
5290;h_9;9;176.2683
5290;h_8;8;176.4478
5290;h_7;7;176.2886
5290;h_6;6;176.2845
5290;h_5;5;176.4478
5290;h_4;4;176.2465
5290;h_3;3;176.2675
5290;h_2;2;176.2871
5290;h_1;1;176.3239
5290;h_0;0;176.2852
TOTAL;;;2115.7258
5290;h_11;11;176.2900
5290;h_10;10;176.2886
5290;h_9;9;176.2683
5290;h_8;8;176.4478
5290;h_7;7;176.2886
5290;h_6;6;176.2845
5290;h_5;5;176.4478
5290;h_4;4;176.2465
5290;h_3;3;176.2675
5290;h_2;2;176.2871
5290;h_1;1;176.3239
5290;h_0;0;176.2852
TOTAL;;;2115.7258
5290;h_11;11;176.2900
5290;h_10;10;176.2886
5290;h_9;9;176.2683
5290;h_8;8;176.4478
5290;h_7;7;176.2886
5290;h_6;6;176.2845
5290;h_5;5;176.4478
5290;h_4;4;176.2465
5290;h_3;3;176.2675
5290;h_2;2;176.2871
5290;h_1;1;176.3239
5290;h_0;0;176.2852
TOTAL;;;2115.7258
5290;h_11;11;176.2900
5290;h_10;10;176.2886
5290;h_9;9;176.2683
5290;h_8;8;176.4478
5290;h_7;7;176.2886
5290;h_6;6;176.2845
5290;h_5;5;176.4478
5290;h_4;4;176.2465
5290;h_3;3;176.2675
5290;h_2;2;176.2871
5290;h_1;1;176.3239
5290;h_0;0;176.2852
TOTAL;;;2115.7258
5290;h_11;11;176.2900
5290;h_10;10;176.2886
5290;h_9;9;176.2683
5290;h_8;8;176.4478
5290;h_7;7;176.2886
5290;h_6;6;176.2845
5290;h_5;5;176.4478
5290;h_4;4;176.2465
5290;h_3;3;176.2675
5290;h_2;2;176.2871
5290;h_1;1;176.3239
5290;h_0;0;176.2852
TOTAL;;;2115.7258
5290;h_11;11;176.2900
5290;h_10;10;176.2886
5290;h_9;9;176.2683
5290;h_8;8;176.4478
5290;h_7;7;176.2886
5290;h_6;6;176.2845
5290;h_5;5;176.4478
5290;h_4;4;176.2465
5290;h_3;3;176.2675
5290;h_2;2;176.2871
5290;h_1;1;176.3239
5290;h_0;0;176.2852
TOTAL;;;2115.7258
5290;h_11;11;176.2900
5290;h_10;10;176.2886
5290;h_9;9;176.2683
5290;h_8;8;176.4478
5290;h_7;7;176.2886
5290;h_6;6;176.2845
5290;h_5;5;176.4478
5290;h_4;4;176.2465
5290;h_3;3;176.2675
5290;h_2;2;176.2871
5290;h_1;1;176.3239
5290;h_0;0;176.2852
TOTAL;;;2115.7258
5290;h_11;11;176.2900
5290;h_10;10;176.2886
5290;h_9;9;176.2683
5290;h_8;8;176.4478
5290;h_7;7;176.2886
5290;h_6;6;176.2845
5290;h_5;5;176.4478
5290;h_4;4;176.2465
5290;h_3;3;176.2675
5290;h_2;2;176.2871
5290;h_1;1;176.3239
5290;h_0;0;176.2852
TOTAL;;;2115.7258
