# units: hostId; total_energy(Wh)
4877;h_11;11;162.4297
4877;h_10;10;162.4283
4877;h_9;9;162.4096
4877;h_8;8;162.5750
4877;h_7;7;162.4283
4877;h_6;6;162.4245
4877;h_5;5;162.5750
4877;h_4;4;162.3895
4877;h_3;3;162.4089
4877;h_2;2;162.4269
4877;h_1;1;162.4609
4877;h_0;0;162.4252
TOTAL;;;1949.3818
4877;h_11;11;162.4297
4877;h_10;10;162.4283
4877;h_9;9;162.4096
4877;h_8;8;162.5750
4877;h_7;7;162.4283
4877;h_6;6;162.4245
4877;h_5;5;162.5750
4877;h_4;4;162.3895
4877;h_3;3;162.4089
4877;h_2;2;162.4269
4877;h_1;1;162.4609
4877;h_0;0;162.4252
TOTAL;;;1949.3818
4877;h_11;11;162.4297
4877;h_10;10;162.4283
4877;h_9;9;162.4096
4877;h_8;8;162.5750
4877;h_7;7;162.4283
4877;h_6;6;162.4245
4877;h_5;5;162.5750
4877;h_4;4;162.3895
4877;h_3;3;162.4089
4877;h_2;2;162.4269
4877;h_1;1;162.4609
4877;h_0;0;162.4252
TOTAL;;;1949.3818
4877;h_11;11;162.4297
4877;h_10;10;162.4283
4877;h_9;9;162.4096
4877;h_8;8;162.5750
4877;h_7;7;162.4283
4877;h_6;6;162.4245
4877;h_5;5;162.5750
4877;h_4;4;162.3895
4877;h_3;3;162.4089
4877;h_2;2;162.4269
4877;h_1;1;162.4609
4877;h_0;0;162.4252
TOTAL;;;1949.3818
4877;h_11;11;162.4297
4877;h_10;10;162.4283
4877;h_9;9;162.4096
4877;h_8;8;162.5750
4877;h_7;7;162.4283
4877;h_6;6;162.4245
4877;h_5;5;162.5750
4877;h_4;4;162.3895
4877;h_3;3;162.4089
4877;h_2;2;162.4269
4877;h_1;1;162.4609
4877;h_0;0;162.4252
TOTAL;;;1949.3818
4877;h_11;11;162.4297
4877;h_10;10;162.4283
4877;h_9;9;162.4096
4877;h_8;8;162.5750
4877;h_7;7;162.4283
4877;h_6;6;162.4245
4877;h_5;5;162.5750
4877;h_4;4;162.3895
4877;h_3;3;162.4089
4877;h_2;2;162.4269
4877;h_1;1;162.4609
4877;h_0;0;162.4252
TOTAL;;;1949.3818
4877;h_11;11;162.4297
4877;h_10;10;162.4283
4877;h_9;9;162.4096
4877;h_8;8;162.5750
4877;h_7;7;162.4283
4877;h_6;6;162.4245
4877;h_5;5;162.5750
4877;h_4;4;162.3895
4877;h_3;3;162.4089
4877;h_2;2;162.4269
4877;h_1;1;162.4609
4877;h_0;0;162.4252
TOTAL;;;1949.3818
6410;h_11;11;213.7865
6410;h_10;10;213.7847
6410;h_9;9;213.7601
6410;h_8;8;213.9778
6410;h_7;7;213.7847
6410;h_6;6;213.7798
6410;h_5;5;213.9778
6410;h_4;4;213.7337
6410;h_3;3;213.7592
6410;h_2;2;213.7830
6410;h_1;1;213.8276
6410;h_0;0;213.7807
TOTAL;;;2565.7357
6410;h_11;11;213.7865
6410;h_10;10;213.7847
6410;h_9;9;213.7601
6410;h_8;8;213.9778
6410;h_7;7;213.7847
6410;h_6;6;213.7798
6410;h_5;5;213.9778
6410;h_4;4;213.7337
6410;h_3;3;213.7592
6410;h_2;2;213.7830
6410;h_1;1;213.8276
6410;h_0;0;213.7807
TOTAL;;;2565.7357
6410;h_11;11;213.7865
6410;h_10;10;213.7847
6410;h_9;9;213.7601
6410;h_8;8;213.9778
6410;h_7;7;213.7847
6410;h_6;6;213.7798
6410;h_5;5;213.9778
6410;h_4;4;213.7337
6410;h_3;3;213.7592
6410;h_2;2;213.7830
6410;h_1;1;213.8276
6410;h_0;0;213.7807
TOTAL;;;2565.7357
6410;h_11;11;213.7865
6410;h_10;10;213.7847
6410;h_9;9;213.7601
6410;h_8;8;213.9778
6410;h_7;7;213.7847
6410;h_6;6;213.7798
6410;h_5;5;213.9778
6410;h_4;4;213.7337
6410;h_3;3;213.7592
6410;h_2;2;213.7830
6410;h_1;1;213.8276
6410;h_0;0;213.7807
